ID,DocumentID,Type,Year,Title,Submitted By,Category
ATCM26_ip052_e.docx,2213,ip,2003,Establishment of a Website for the Antarctic Treaty Secretariat,Argentina,Operation of antarctic treaty system: The secretariat
ATCM26_ip053_e.docx,2214,ip,2003,Antarctic site inventory: 1994-2003,"United Kingdom, United States",Enviromental monitoring and reporting
ATCM26_ip053_e.docx,2214,ip,2003,Antarctic site inventory: 1994-2003,"United Kingdom, United States",Tourism and NG activities
ATCM26_ip054_e.docx,2215,ip,2003,"Antarctic Protected Areas System: scientific and environmental values at Edmonson Point, Wood Bay, Ross Sea: the need for a new protected area.",Italy,Management Plans
ATCM26_ip055_e.docx,2216,ip,2003,Environmental monitoring at Terra Nova Bay and its surroundings,Italy,Enviromental monitoring and reporting
ATCM26_ip057_e.docx,2217,ip,2003,"Activities associated to the Historic Site and Monument No.38: Nordenskjorld Hut, Snow Hill Island",Argentina,Historic sites and monuments
ATCM26_ip058_e.docx,2218,ip,2003,"Report on Antarctic tourism nuumbers through the Port of Ushuaia (2002-2003 Season)
",Argentina,Tourism and NG activities
ATCM26_ip059_e.docx,2219,ip,2003,Statement of the delegation of Romania,Romania,Enviromental protection general
ATCM26_ip060_e.docx,2220,ip,2003,Report of Romania on the ratification of the Protocol of Madrid,Romania,Enviromental protection general
ATCM26_ip061_e.docx,2221,ip,2003,Romanian scientific Antarctic activities in cooperation with China 2002-2003,Romania,Science issues
ATCM26_ip062_e.docx,2222,ip,2003,Report on the implementation of the Protocol on Environmental Protection as required by Article 17 of the Protocol,United Kingdom,Exchange of information
ATCM26_ip063_e.docx,2223,ip,2003,Annual list of Initial Environmental Evaluations (IEE) and Comprehensive Environmental Evaluations (CEE) Calender year 2002,Australia,Enviromental impact assessment(EIA): other EIA matters
ATCM26_ip064_e.docx,2224,ip,2003,Preventing marine pollution in Antarctic waters,ASOC,Prevention of marine pollution
ATCM26_ip064_e.docx,2224,ip,2003,Preventing marine pollution in Antarctic waters,ASOC,Tourism and NG activities
ATCM26_ip065_e.docx,2225,ip,2003,Report of the Antarctic and Southern Ocean Coalition (ASOC) to the XXVI Antarctic Treaty Consultative Meeting,ASOC,Operation of antarctic treaty system: Reports
ATCM26_ip067_e.docx,2226,ip,2003,Regulating commercial tourism in Antarctica: the policy issues,ASOC,Tourism and NG activities
ATCM26_ip068_e.docx,2227,ip,2003,Czech scientific station in Antarctica construction and operation,Czechia,Enviromental impact assessment(EIA): other EIA matters
ATCM26_ip068_e.docx,2227,ip,2003,Czech scientific station in Antarctica construction and operation,Czechia,Enviromental protection general
ATCM26_ip069_e.docx,2228,ip,2003,IAATO-Wide Emergency Contingency Plan 2003/2004,IAATO,Emergency report and contingency plan
ATCM26_ip069_e.docx,2228,ip,2003,IAATO-Wide Emergency Contingency Plan 2003/2004,IAATO,Tourism and NG activities
ATCM26_ip070_e.docx,2229,ip,2003,An Assessment of Environmental Emergencies Arising from Activities in Antarctica 2002-2003 season,IAATO,Emergency report and contingency plan
ATCM26_ip070_e.docx,2229,ip,2003,An Assessment of Environmental Emergencies Arising from Activities in Antarctica 2002-2003 season,IAATO,Tourism and NG activities
ATCM26_ip071_e.docx,2230,ip,2003,IAATO Overview of Antarctic Tourism,IAATO,Tourism and NG activities
ATCM26_ip072_e.docx,2231,ip,2003,IAATO Site Specific Guidelines 2003 in the Antarctic Peninsula Further Addressing Potential Cumulative Impacts,IAATO,Enviromental impact assessment(EIA): other EIA matters
ATCM26_ip072_e.docx,2231,ip,2003,IAATO Site Specific Guidelines 2003 in the Antarctic Peninsula Further Addressing Potential Cumulative Impacts,IAATO,Site guidelines for visitors
ATCM26_ip072_e.docx,2231,ip,2003,IAATO Site Specific Guidelines 2003 in the Antarctic Peninsula Further Addressing Potential Cumulative Impacts,IAATO,Tourism and NG activities
ATCM26_ip073_e.docx,2232,ip,2003,Marine Acoustic Technology and the Antarctic Environment,ASOC,Marine acoustics
ATCM26_ip074_e.docx,2233,ip,2003,Ukraine Antarctic scientific research (1996-2003),Ukraine,Science issues
ATCM26_ip075_e.docx,2234,ip,2003,"The International Regime for Bioprospecting: Existing Policies and Emerging Issues for Antarctica
","Norway, United Kingdom",Biological Prospecting
ATCM26_ip076_e.docx,2235,ip,2003,Status of Hydrography and Nautical Cartography in Antarctic and Proposals for its Improvement,IHO,Operational issues
ATCM26_ip078_e.docx,2236,ip,2003,Report of the International Association of Antarctic Tour Operators (IAATO) 2002-2003 Under Article III (2) of the Antarctic Treaty,IAATO,Cooperation with other organization
ATCM26_ip078_e.docx,2236,ip,2003,Report of the International Association of Antarctic Tour Operators (IAATO) 2002-2003 Under Article III (2) of the Antarctic Treaty,IAATO,Tourism and NG activities
ATCM26_ip079_e.docx,2237,ip,2003,Annual report under the Protocol on Environmental Protection to the Antarctic Treaty,Japan,Exchange of information
ATCM26_ip080_e.docx,2238,ip,2003,Review of measures approved by ATCM  XIX - XXIV (Complementary paper to XXVI ATCM Working Paper No. 14),Australia,Operation of the antarctic treaty system: General
ATCM26_ip081_e.docx,2239,ip,2003,Progress report of Estonian Antarctic activities,Estonia,Exchange of information
ATCM26_ip082_e.docx,2240,ip,2003,Annual report under the Protocol on Environmental Protection to the Antarctic Treaty ,Netherlands,Exchange of information
ATCM26_ip083_e.docx,2241,ip,2003,Greenhouse cultivation of vegetables in Antarctic mineral soil enriched by penguin guano,Poland,Fauna and flora general
ATCM26_ip084_e.docx,2242,ip,2003,Annual Report pursuant to the Protocol on Environmental Protection On The Antarctic Treaty,Sweden,Exchange of information
ATCM26_ip085_e.docx,2243,ip,2003,Insurance Amounts for IAATO Tourist Vessels,IAATO,Liability
ATCM26_ip085_e.docx,2243,ip,2003,Insurance Amounts for IAATO Tourist Vessels,IAATO,Tourism and NG activities
ATCM26_ip086_e.docx,2244,ip,2003,Annual report on the implementation of the Madrid Protocol (2002/2003),China,Exchange of information
ATCM26_ip087_e.docx,2245,ip,2003,Report on clean-up and removal of the old power building at the Great Wall Station,China,Waste management and disposal
ATCM26_ip088_e.docx,2246,ip,2003,Report submitted to the Antarctic Treaty Consultative Meeting XXVI by the depositary government for the Convention for the Conservation of Antarctic seals,United Kingdom,Operation of antarctic treaty system: Reports
ATCM26_ip089_e.docx,2247,ip,2003,Annual Report pursuant to the Protocol on Environmental Protection to the Antarctic Treaty,South Africa,Exchange of information
ATCM26_ip090_e.docx,2248,ip,2003,Annual report pursuant to the Protocol on Environmental Protection on the Antarctic Treaty Finland (season 2002-2003),Finland,Exchange of information
ATCM26_ip093_e.docx,2249,ip,2003,Annual Report of the Federal Republic of Germany pursuant to Article 17 of the Protocol on Environmental Protection to the Antarctic Treaty (2002),Germany,Exchange of information
ATCM26_ip094_e.docx,2250,ip,2003,Comment on the Draft Comprehensive Environmental Evaluation: Water Sampling of the Subglacial Lake Vostok,SCAR,Comprehensive enviromental evaluation
ATCM26_ip094_e.docx,2250,ip,2003,Comment on the Draft Comprehensive Environmental Evaluation: Water Sampling of the Subglacial Lake Vostok,SCAR,Sub glacial lakes
ATCM26_ip095_e.docx,2251,ip,2003,Tourism Issues,IAATO,Tourism and NG activities
ATCM26_ip096_e.docx,2252,ip,2003,Adventure Tourism in Antarctica,IAATO,Tourism and NG activities
ATCM26_ip098_e.docx,2253,ip,2003,Report of the World Conservation Union (IUCN),IUCN,Cooperation with other organization
ATCM26_ip101_e.docx,2254,ip,2003,Biological responses to temperature change in Antarctic marine systems,SCAR,Climate change
ATCM26_ip101_e.docx,2254,ip,2003,Biological responses to temperature change in Antarctic marine systems,SCAR,Science issues
ATCM26_ip102_e.docx,2255,ip,2003,Predicting the state of the Southern Ocean during the 21st century,SCAR,Climate change
ATCM26_ip102_e.docx,2255,ip,2003,Predicting the state of the Southern Ocean during the 21st century,SCAR,Science issues
ATCM26_ip103_e.docx,2256,ip,2003,SCAR Report to XXVI ATCM,SCAR,Operation of antarctic treaty system: Reports
ATCM26_ip103_e.docx,2256,ip,2003,SCAR Report to XXVI ATCM,SCAR,Science issues
ATCM26_ip105_e.docx,2257,ip,2003,Response to the comments of the intersessional contact group convenors and the United Kingdom on the draft Czech Scientific Station CEE,Czechia,Comprehensive enviromental evaluation
ATCM26_ip105_e.docx,2257,ip,2003,Response to the comments of the intersessional contact group convenors and the United Kingdom on the draft Czech Scientific Station CEE,Czechia,Operation of CEP
ATCM26_ip106_e.docx,2258,ip,2003,Report of the CEP intersessional contact group on the Draft Comprehensive Environmental Evaluation for a Czech Scientific Station in Antarctica,Australia,Comprehensive enviromental evaluation
ATCM26_ip107_e.docx,2259,ip,2003,Report on the 26th expedition to H. Arctowski Station in 2001/2002,Poland,Exchange of information
ATCM26_ip108_e.docx,2260,ip,2003,"The First Field Activities at the Korean Arctic Facility, Dasan Station, Ny-Alesund, Svalbard",Korea (ROK),Operational issues
ATCM26_ip108_e.docx,2260,ip,2003,"The First Field Activities at the Korean Arctic Facility, Dasan Station, Ny-Alesund, Svalbard",Korea (ROK),Science issues
ATCM26_ip109_e.docx,2261,ip,2003,Cooperation with Other Parties in Science and Related Activities during the 2002/2003,Korea (ROK),Science issues
ATCM26_ip111_e.docx,2262,ip,2003,Antarctic Meteorites; Status of Research in Japan and their Preservation,Japan,Enviromental protection general
ATCM26_ip112_e.docx,2263,ip,2003,"The Arctic studies by National Institute of Polar Research, Japan",Japan,International polar year
ATCM26_ip112_e.docx,2263,ip,2003,"The Arctic studies by National Institute of Polar Research, Japan",Japan,Science issues
ATCM26_ip113_e.docx,2264,ip,2003,Environmental monitoring and impact assessment of the Indian Permanent Station-Maitri pursuant to the Protocol on Environmental Protection to the Antarctic Treaty,India,Enviromental impact assessment(EIA): other EIA matters
ATCM26_ip113_e.docx,2264,ip,2003,Environmental monitoring and impact assessment of the Indian Permanent Station-Maitri pursuant to the Protocol on Environmental Protection to the Antarctic Treaty,India,Enviromental monitoring and reporting
ATCM26_ip115_e.docx,2265,ip,2003,Review of the List of  Historic Sites and Monuments,India,Historic sites and monuments
ATCM26_ip116_e.docx,2266,ip,2003,"IUCN, WPCA and WWF High Seas Marine Protected Areas Workshop 15-17 January 2003, Málaga, Spain",IUCN,Marine protected areas
ATCM26_ip117_e.docx,2267,ip,2003,Coastal sediment pollution at sites frequently visited by tourism operations,ASOC,Prevention of marine pollution
ATCM26_ip117_e.docx,2267,ip,2003,Coastal sediment pollution at sites frequently visited by tourism operations,ASOC,Tourism and NG activities
ATCM26_ip118_e.docx,2268,ip,2003,"A review of inspections under Article 7 of the Antarctic Treaty and Article 14 of its Protocol on Environmental Protection, 1959-2001","ASOC, UNEP",Inspections
ATCM26_ip123_e.docx,2269,ip,2003,Third International Polar Year initiative,Russian Federation,International polar year
ATCM26_ip124_e.docx,2270,ip,2003,Scoping Paper on Intersessional Consultation Process between the Secretariat and ATCM,Japan,Operation of antarctic treaty system: The secretariat
ATCM26_ip125_e.docx,2271,ip,2003,Report of the Chairman of Working Group 1 on the Secretariat of the Antarctic Treaty,Italy,Operation of antarctic treaty system: The secretariat
ATCM25_ip003_e.docx,2272,ip,2002,Forty years of Antarctic Treaty,Poland,Operation of the antarctic treaty system: General
ATCM25_ip010_e.docx,2273,ip,2002,Report of CCAMLR to ATCM XXV,CCAMLR,Operation of antarctic treaty system: Reports
ATCM25_ip011_e.docx,2274,ip,2002,Antarctic Treaty Secretariat,CCAMLR,Operation of antarctic treaty system: The secretariat
ATCM25_ip015_e.docx,2275,ip,2002,Glaciological studies at the Russian Station Vostok,Russian Federation,Science issues
ATCM25_ip016_e.docx,2276,ip,2002,Results of the waste disposal project at Bellingshausen Station,Russian Federation,Waste management and disposal
ATCM25_ip022_e.docx,2277,ip,2002,The clean-up and removal of abandoned British stations in Antarctica,United Kingdom,Waste management and disposal
ATCM25_ip024_e.docx,2278,ip,2002,Marine acoustic technology and the environment,SCAR,Marine acoustics
ATCM25_ip029_e.docx,2279,ip,2002,"Report submitted to the ATCM XXV by the depositary government for the Convention for the Conservation of Antarctic Seals (UK) in accordance with Recommendation XIII-2, Paragraph 2(d)",United Kingdom,Operation of antarctic treaty system: Reports
ATCM25_ip030_e.docx,2280,ip,2002,Chairman’s Report from the Aspen Meeting on Antarctic Tourism,IAATO,Tourism and NG activities
ATCM25_ip032_e.docx,2281,ip,2002,"A New Waste Water Treatment System for New Zealand’s Scott Base - Rationale, Selection Process and Outcome",New Zealand,Waste management and disposal
ATCM25_ip038_e.docx,2282,ip,2002,"Antarctic Protected Area System: Proposed Antarctic Specially Managed Area in the McMurdo Dry Valleys, Ross Sea Region","New Zealand, United States",Management Plans
ATCM25_ip040_e.docx,2283,ip,2002,The Proposed Antarctic Shipping Guidelines,COMNAP,Operational issues
ATCM25_ip040_e.docx,2283,ip,2002,The Proposed Antarctic Shipping Guidelines,COMNAP,Safety and Operations in antarctica
ATCM25_ip049_e.docx,2284,ip,2002,Report of the CEP Observer SC-CCAMLR XX,Australia,Cooperation with other organization
ATCM25_ip053_e.docx,2285,ip,2002,COMNAP Report to XXV ATCM,COMNAP,Operation of antarctic treaty system: Reports
ATCM25_ip054_e.docx,2286,ip,2002,Antarctic State of the Environment Reporting,Australia,State of the antarctic enviroment report
